id,name,yamakei,yamap,wikipedia,yamakei_id,yamap_id,wikipedia_title
102051,多峯主山,X,O,O,,2898,多峰主山
102052,物見山,X,O,O,,5896,物見山 (埼玉県日高市)
102053,富士山,X,O,X,,2570,
102054,日和田山,X,O,O,,16255,日和田山
102055,天覧山,X,O,O,,2591,天覧山
102057,小持山,X,O,O,,16835,大持山
102058,大持山,X,O,O,,17071,大持山
102059,栗山,X,O,X,,16251,
102060,城山,X,O,X,,3658,
102061,丸山,X,O,X,,15432,
102062,新柵山,X,O,X,,16257,
102063,二子山,X,O,X,,3567,
102064,武川岳,X,O,O,,14965,武川岳
102066,弓立山,X,O,X,,16260,
102067,物見山,X,O,O,,16261,物見山 (埼玉県東松山市)
102068,弘法山,X,O,X,,16262,
102069,大高取山,X,O,X,,2974,
102070,竜ヶ谷山,X,O,X,,16263,
102071,越上山,X,O,X,,7717,
102072,城山,X,O,X,,16264,
102073,牛頭山,X,O,X,,16265,
102074,金比羅山,X,O,X,,16266,
102075,愛宕山,X,O,X,,16267,
102076,日ノ山,X,O,X,,16268,
102077,野見金山,X,X,O,,,野見金山
102078,音信山,X,O,O,,16270,音信山
102079,高星山,X,O,X,,16271,
102080,権現森,X,X,X,,,
102081,京ノ山,X,O,X,,16272,
102082,丸山,X,O,X,,16273,
102083,日ノ峰山,X,O,X,,16274,
102084,愛宕山,X,O,X,,16275,
102085,火ノ山,X,O,X,,16276,
102086,鷹ノ子山,X,O,X,,16277,
102087,火ノ山,X,O,X,,9595,
102088,石仏山,X,O,X,,16278,
102090,戸蔵,X,X,X,,,
102091,小鉢盛山,X,O,X,,16279,
102093,烏帽子岳,X,O,X,,16280,
102094,尖剣山,X,O,X,,16281,
102095,霧訪山,X,O,X,,16296,
102096,大芝山,X,O,X,,510,
102097,鶴ヶ峰,X,X,X,,,
102098,鳴雷山,X,O,X,,5397,
102099,四ッ岳,X,O,O,,14401,乗鞍岳
102101,里見岳,X,O,O,,16286,乗鞍岳
102102,烏帽子岳,X,O,X,,16287,
102103,猫岳,X,O,O,,16288,乗鞍岳
102104,大崩山,X,O,X,,16289,
102105,大丹生岳,X,O,O,,16290,乗鞍岳
102106,恵比須岳,X,O,X,,14399,
102107,大黒岳,X,O,O,,16297,乗鞍岳
102108,富士見岳,X,O,O,,1488,富士見岳
102109,摩利支天岳,X,O,O,,16293,乗鞍コロナ観測所
102110,朝日岳,X,O,X,,6406,
102113,屛風岳,X,O,X,,16295,
102114,大日岳,X,O,X,,19653,
102115,硫黄岳,X,O,O,,16284,焼岳
102117,ハト峰,X,X,X,,,
102118,長興寺山,X,O,X,,16298,
102119,赤木山,X,O,X,,16299,
102120,丸山,X,O,X,,16300,
102121,城山,X,O,X,,16301,
102122,日ノ岳,X,O,O,,16292,荒滝山
102123,割谷山,X,O,O,,16302,焼岳
102125,アカンダナ山,X,O,O,,16304,アカンダナ山
102126,白谷山,X,O,O,,16305,アカンダナ山
102128,安房山,X,O,O,,16308,アカンダナ山
102130,六百山,X,O,O,,16309,六百山
102131,小嵩沢山,X,O,X,,16311,
102132,黒沢山,X,O,X,,16312,
102133,天狗岩,X,X,X,,,
102134,白山,X,O,X,,16313,
102135,大明神山,X,O,X,,16314,
102136,金比良山,X,O,X,,16315,
102137,金松寺山,X,O,O,,16316,金松寺山
102138,穴沢山,X,O,X,,16317,
102139,城山,X,O,X,,16318,
102140,本神山,X,O,X,,16319,
102142,中山,X,O,X,,16320,
102143,千鹿頭山,X,O,X,,16321,
102149,中崎山,X,O,O,,16322,奥丸山
102150,下丸山,X,O,X,,16323,
102151,奥丸山,X,O,O,,1459,奥丸山
102156,蒲田富士,X,O,X,,16324,
102157,天狗ノ頭,X,X,X,,,
102165,明神岳,X,O,O,,16328,穂高岳
102168,中山,X,O,X,,16330,
102169,長塀山,X,O,O,,16336,蝶ヶ岳
102171,蝶槍,X,X,O,,,蝶ヶ岳
102172,前常念岳,X,O,O,,16337,前常念岳
102174,鍋冠山,X,O,O,,1543,鍋冠山 (長野県)
102175,浅川山,X,O,X,,16331,
102176,古城山,X,O,X,,16332,
102177,角蔵山,X,O,O,,16333,大滝山 (飛騨山脈)
102178,室山,X,O,X,,16334,
102179,長峰山,X,O,O,,16335,長峰山 (安曇野市)
102180,鳥居山,X,O,X,,16339,
102181,光城山,X,O,O,,16340,光城山
102182,芥子望主山,X,O,X,,16341,
102183,伊深城山,X,O,X,,16342,
102184,一条ヶ峰,X,X,X,,,
102185,城山,X,O,X,,19154,
102186,赤木岳,X,O,O,,14428,北ノ俣岳
102188,板戸岳,X,X,X,,,
102189,大ノマ岳,X,O,O,,1468,弓折岳
102190,双六南峰,X,X,O,,,双六岳
102194,ワリモ岳,X,O,O,,16345,ワリモ岳
102202,鴻ノ峰,X,X,O,,,鴻ノ峰
102204,赤岳,X,O,O,,16347,水晶岳
102207,湯俣岳,X,O,O,,16352,硫黄岳 (飛騨山脈)
102209,牛首山,X,X,O,,,大天井岳
102215,東餓鬼岳,X,O,O,,16355,餓鬼岳
102216,岳ノ谷,X,X,X,,,
102217,清水岳,X,O,X,,16356,
102219,馬羅尾山,X,X,X,,,
102220,富士尾山,X,O,O,,16358,横通岳
102221,大穴山,X,O,X,,16359,
102222,押野山,X,O,X,,16360,
102223,雷山,X,O,X,,16361,
102224,岩殿山,X,O,X,,16354,
102226,太郎山,X,O,O,,16363,太郎山
102228,北薬師岳,X,O,O,,16364,薬師岳
102229,間山,X,O,X,,16365,
102234,真砂岳,X,O,O,,16367,野口五郎岳
102238,高嵐山,X,O,X,,16370,
102241,東沢岳,X,O,O,,16372,餓鬼岳
102242,餓鬼のコブ,X,X,O,,,餓鬼岳
102244,矢櫃山,X,O,X,,16374,
102245,大凪山,X,O,O,,16375,餓鬼岳
102246,唐沢山,X,O,X,,3954,
102247,大洞山,X,O,X,,16376,
102248,雨引山,X,O,O,,16369,雨引山 (長野県)
102249,城山,X,O,X,,16377,
102250,南鷹狩山,X,O,O,,16378,鷹狩山
102251,大峰,X,X,X,,,
102252,城山,X,O,X,,16379,
102253,京ヶ倉,X,X,X,,,
102254,大城,X,X,X,,,
102255,金戸山,X,O,O,,16380,山清路
102260,白沢天狗山,X,O,X,,16381,
102261,小熊山,X,O,X,,16382,
102262,水ノ尾山,X,O,X,,16384,
102263,霊松寺山,X,O,O,,16383,鷹狩山
102264,鷹狩山,X,O,O,,16385,鷹狩山
102265,尼子山,X,O,X,,16386,
102266,長者山,X,O,X,,16387,
102267,大姥山,X,O,X,,16388,
102268,天狗山,X,O,O,,16389,杓子岳
102269,城山,X,O,X,,16390,
102270,飯縄山,X,O,O,,16391,飯縄山
102271,白岳,X,O,O,,14176,白岳 (飛騨山脈)
102280,西遠見山,X,O,O,,14177,白岳 (飛騨山脈)
102281,北峰,X,X,O,,,鹿島槍ヶ岳
102284,丸山,X,O,X,,16392,
102285,大遠見山,X,O,O,,16404,白岳 (飛騨山脈)
102286,中遠見山,X,O,O,,14179,白岳 (飛騨山脈)
102287,小遠見山,X,O,O,,14188,白岳 (飛騨山脈)
102288,天狗岳,X,O,X,,16393,
102289,一夜山,X,O,X,,16394,
102290,権現山,X,O,X,,16395,
102291,太郎山,X,O,X,,16396,
102292,蕎麦粒山,X,O,X,,16397,
102293,高戸谷山,X,O,X,,16398,
102294,岳ノ山,X,O,X,,16399,
102295,飯縄山,X,O,O,,14167,飯縄山
102296,高尾山,X,O,X,,16400,
102297,石ノ巷山,X,O,X,,16401,
102298,永明寺山,X,O,O,,16402,上原城
102299,ガボッチョ,X,X,O,,,霧ヶ峰
102300,カシガリ山,X,O,X,,16403,
102301,大見山,X,O,X,,16405,
102302,朝倉山,X,O,X,,16406,
102304,丸山,X,O,X,,1966,
102306,八柱山,X,O,X,,5723,
102308,根石岳,X,O,O,,1973,根石岳
102309,中山,X,O,X,,16413,
102310,茶臼山,X,O,X,,16411,
102312,城山,X,O,X,,16408,
102313,大通嶺,X,O,X,,16409,
102314,峰雄山,X,O,X,,16410,
102316,船坂山,X,O,X,,16414,
102317,マムシ岳,X,O,X,,16415,
102318,御巣鷹山,X,O,O,,16416,御巣鷹山
102319,諏訪山,X,O,O,,16427,諏訪山
102320,鳶ノ子山,X,O,X,,16417,
102321,小倉山,X,O,X,,16428,
102322,ぶどう岳,X,O,X,,16418,
102323,品塩山,X,O,X,,16419,
102324,天丸山,X,O,O,,16429,両神山
102325,大平戸山,X,O,X,,16420,
102326,諏訪山,X,O,O,,12656,諏訪山
102328,南天山,X,O,O,,13987,南天山
102330,叶山,X,X,O,,,二子山 (埼玉県小鹿野町)
102331,天理岳,X,O,O,,16422,両神山
102332,白石山,X,O,O,,16423,和名倉山
102333,観音山,X,O,X,,16426,
102334,東山,X,O,X,,16424,
102335,高ボッチ山,X,O,O,,554,高ボッチ山
102337,二ッ山,X,O,X,,558,
102338,丸山,X,O,X,,16425,
102339,横峰,X,X,X,,,
102340,三峰山,X,O,X,,559,
102341,鷲ヶ峰,X,X,O,,,霧ヶ峰
102344,八子ヶ峰,X,X,O,,,蓼科山
102346,大岳,X,O,X,,2036,
102347,双子山,X,O,O,,2040,八ヶ岳連峰
102348,竜ヶ峰,X,X,X,,,
102349,鍋鎗山,X,O,X,,16430,
102350,阿登久良山,X,O,X,,16431,
102351,茂来山,X,O,O,,16443,茂来山
102352,板石山,X,O,X,,16432,
102353,四方原山,X,O,X,,16442,
102354,天望山,X,O,X,,16433,
102355,三ッ岩岳,X,O,X,,16447,
102356,烏帽子岳,X,O,X,,16446,
102357,日影山,X,O,X,,16434,
102358,笠丸山,X,O,X,,873,
102359,高反山,X,O,X,,16435,
102360,日向山,X,O,X,,16436,
102361,稲含山,X,O,O,,16449,稲含山
102362,南小太郎山,X,O,X,,16437,
102363,城山,X,O,X,,16438,
102365,白石山,X,O,X,,16439,
102366,オドケ山,X,O,O,,16451,御荷鉾山
102367,千軒山,X,O,X,,16440,
102368,父不見山,X,O,X,,16444,
102369,飯山,X,O,X,,16441,
102371,東御荷鉾山,X,O,O,,13995,御荷鉾山
102372,塚山,X,O,X,,16452,
102373,雨降山,X,O,X,,16453,
102374,愛宕山,X,O,X,,16450,
102375,櫛ノ宇根,X,X,X,,,
102376,大久保山,X,O,X,,16454,
102377,出峰,X,X,X,,,
102378,観峰,X,X,X,,,
102379,王ヶ鼻,X,X,O,,,美ヶ原
102380,武石峰,X,X,O,,,美ヶ原
102382,小滝山,X,O,X,,16455,
102383,前鉢伏山,X,O,O,,555,鉢伏山 (筑摩山地)
102384,宮入山,X,O,X,,556,
102385,高遠山,X,O,X,,557,
102386,袴越山,X,O,X,,16456,
102387,焼山,X,O,X,,16457,
102388,鹿伏山,X,O,O,,16458,美ヶ原
102389,牛伏山,X,O,O,,3201,美ヶ原
102390,物見石山,X,O,X,,13990,
102391,大出山,X,O,X,,16459,
102392,茶臼山,X,O,X,,14067,
102393,三郎山,X,O,X,,16460,
102394,大沢山,X,O,X,,16461,
102395,芦田坂山,X,O,X,,16462,
102396,離山,X,O,O,,16463,離山 (長野県)
102397,稲荷山,X,O,X,,16464,
102398,明巖山,X,O,X,,16465,
102399,霊仙峰,X,X,X,,,
102400,兜岩山,X,O,O,,16468,荒船山
102401,凧の峰,X,X,X,,,
102402,物見山,X,O,X,,13970,
102403,熊倉峰,X,X,X,,,
102404,大屋山,X,O,X,,13946,
102405,物語山,X,O,O,,907,物語山
102406,黒滝山,X,O,X,,12214,
102407,富士浅間山,X,O,X,,16469,
102408,四ッ又山,X,O,X,,12270,
102410,鹿岳,X,O,O,,4967,妙義山
102411,大桁山,X,O,X,,16486,
102412,大崩山,X,O,X,,16470,
102413,金剛萱,X,X,X,,,
102414,大山,X,O,X,,16471,
102415,浅間山,X,O,X,,16472,
102416,鍬柄岳,X,O,X,,16487,
102417,城山,X,O,X,,16473,
102418,耳二ッ山,X,O,X,,16474,
102419,紅葉山,X,O,X,,16475,
102420,城山,X,O,X,,16476,
102421,牛伏山,X,O,O,,16477,牛伏山 (群馬県)
102422,戸谷峰,X,X,X,,,
102423,入山,X,O,X,,16485,
102424,二ッ石峰,X,X,X,,,
102425,六人坊,X,X,X,,,
102426,三才山,X,O,O,,14128,三才山
102427,大明神岳,X,O,X,,16478,
102428,傘山,X,O,X,,16479,
102429,大正山,X,O,X,,16480,
102430,天狗山,X,O,X,,16481,
102431,富士山,X,O,X,,16482,
102432,渋田見山,X,O,X,,16483,
102433,唐沢山,X,O,X,,16484,
102434,独鈷山,X,O,O,,16507,独鈷山
102435,浅間岳,X,O,X,,16490,
102436,富士嶽山,X,O,X,,16491,
102437,弁天山,X,O,X,,16492,
102438,鳥羽山,X,O,O,,16493,鳥羽山洞窟
102439,糠塚山,X,O,X,,16494,
102440,平尾富士,X,O,O,,16508,平尾山
102441,閼伽流山,X,O,O,,16495,閼伽流山
102442,森泉山,X,O,X,,16496,
102443,八風山,X,O,X,,16509,
102444,寄石山,X,O,X,,16497,
102445,矢ヶ崎山,X,O,X,,16498,
102446,今泉山,X,O,X,,16499,
102447,押立山,X,O,X,,16500,
102448,御場山,X,O,X,,13971,
102449,千駄木山,X,O,X,,16501,
102450,愛宕山,X,O,X,,16502,
102451,稲村山,X,O,X,,16503,
102452,谷急山,X,O,O,,16506,妙義山
102453,大烏帽子,X,X,X,,,
102454,小烏帽子,X,X,X,,,
102455,御堂山,X,O,X,,16505,
102456,金洞山・西岳,X,O,X,,3904,
102457,丁須の頭,X,X,X,,,
102458,御岳,X,O,X,,3947,
102459,大山,X,O,X,,16504,
102460,西大星,X,X,X,,,
102461,星穴岳,X,O,X,,16510,
102462,日暮山,X,O,X,,16528,
102463,白雲山,X,O,X,,16531,
102464,金鶏山,X,O,X,,16511,
102465,江ノ藤山,X,O,X,,16512,
102466,一ノ松光山,X,O,X,,16513,
102468,崇台山,X,O,O,,16514,崇台山
102469,米ノ餅山,X,O,X,,16515,
102470,虚空蔵山,X,O,X,,16529,
102471,大洞山,X,O,O,,16516,大洞山
102472,丸山,X,O,X,,16517,
102473,大沢山,X,O,X,,16518,
102474,四阿屋山,X,O,O,,16527,四阿屋山 (長野県東筑摩郡)
102475,十観山,X,O,O,,16533,子檀嶺岳
102476,御鷹山,X,O,X,,16535,
102477,子檀嶺岳,X,O,O,,16538,子檀嶺岳
102478,湯坂山,X,O,X,,16519,
102479,飯繩山,X,O,X,,16520,
102480,城山,X,O,X,,16521,
102481,三ッ頭山,X,O,X,,16522,
102482,摺鉢山,X,O,X,,16523,
102483,夫神岳,X,O,O,,16536,夫神岳
102484,女神岳,X,O,X,,16537,
102485,虚空蔵山,X,O,O,,16524,太郎山 (長野県上田市)
102486,殿城山,X,O,X,,16525,
102487,大室山,X,O,X,,16526,
102488,三方ヶ峰,X,X,O,,,篭ノ登山
102489,木ノ宗山,X,O,X,,16534,
102490,蛇骨岳,X,O,O,,14172,黒斑山
102491,トーミの頭,X,X,X,,,
102492,高峯山,X,O,O,,14200,高峰高原
102493,黒斑山,X,O,O,,137,黒斑山
102494,牙山,X,O,X,,16530,
102497,石尊山,X,O,O,,14204,浅間山
102498,小浅間山,X,O,O,,14202,浅間山
102499,離山,X,O,O,,16532,離山 (長野県)
102500,前掛山,X,O,O,,16558,浅間山
102501,剣ヶ峰,X,X,X,,,
102503,中尾山,X,O,X,,16539,
102504,子持山,X,O,O,,16540,鼻曲山
102505,留夫山,X,O,O,,2532,鼻曲山
102506,剣の峰,X,X,X,,,
102507,霧積山,X,O,O,,16541,鼻曲山
102508,刎石山,X,O,O,,2538,碓氷関所
102510,愛宕山,X,O,X,,16542,
102511,神ノ倉山,X,O,O,,14501,神ノ倉山
102513,茶臼山,X,O,X,,16544,
102514,御殿山,X,O,X,,16545,
102515,石尊山,X,O,X,,16546,
102516,湯殿山,X,O,X,,16547,
102517,高戸谷山,X,O,X,,16548,
102518,御岳山,X,O,X,,16549,
102519,浅間山,X,O,X,,16550,
102520,天神山,X,O,X,,16551,
102521,城山,X,O,X,,16543,
102522,のろし山,X,O,X,,929,
102524,大根場,X,X,X,,,
102526,大林山,X,O,X,,16552,
102527,𣘹原山,X,O,X,,7066,
102529,三峯山,X,O,X,,16554,
102530,八頭山,X,O,X,,16555,
102532,岩井堂山,X,O,X,,16556,
102533,五里ヶ峯,X,X,X,,,
102534,虚空蔵山,X,O,O,,16557,太郎山 (長野県上田市)
102536,鏡台山,X,O,X,,16564,
102537,鳩ヶ峯,X,X,X,,,
102538,大道山,X,O,X,,16565,
102539,大峯山,X,O,X,,16566,
102540,オコウ山,X,X,X,,,
102541,東太郎山,X,O,O,,16568,太郎山 (長野県上田市)
102542,太郎山,X,O,O,,16569,太郎山 (長野県上田市)
102543,烏帽子岳,X,O,O,,4580,烏帽子岳 (上田市・東御市)
102544,棧敷山,X,O,X,,14216,
102545,角間山,X,O,X,,14219,
102546,鍋蓋山,X,O,O,,14214,市立小諸高原美術館・白鳥映雪館
102547,村上山,X,O,X,,14215,
102548,糠塚山,X,O,X,,16570,
102549,青山,X,O,X,,16571,
102550,天丸山,X,O,X,,16572,
102552,鷹繋山,X,O,X,,16573,
102553,駒髪山,X,O,X,,16580,
102554,氷妻山,X,O,O,,16576,鼻曲山
102555,角落山,X,O,O,,16577,浅間隠山
102556,笹塒山,X,O,X,,16574,
102557,大峯,X,X,X,,,
102558,古賀良山,X,O,O,,16575,榛名山
102559,李が嶽,X,O,X,,16578,
102560,天狗山,X,O,X,,1214,
102561,鏡台山北峰,X,O,X,,14496,
102562,居鞍岳,X,O,X,,16597,
102563,天目山,X,O,X,,14509,
102565,鬢櫛山,X,O,O,,14512,榛名山
102566,五万石,X,X,X,,,
102567,蛇ヶ岳,X,O,O,,16581,榛名山
102568,榛名富士,X,O,O,,14614,榛名山
102569,三ッ峰山,X,O,O,,14487,榛名山
102570,音羽山,X,O,X,,16582,
102571,鐘撞山,X,O,X,,16583,
102573,相馬山,X,O,O,,14513,榛名山
102574,二ッ岳・雄岳,X,O,X,,5284,
102575,高根,X,X,X,,,
102576,浅間山,X,O,X,,14587,
102577,琴平山,X,O,X,,16585,
102578,烏帽子ヶ岳,X,O,X,,14492,
102579,臥牛山,X,O,X,,14615,
102580,種山,X,O,X,,16586,
102581,物聞山,X,O,X,,16590,
102582,五百山,X,O,X,,16591,
102583,高雄山,X,O,O,,16592,聖山 (長野県)
102584,虚空蔵山,X,O,X,,16593,
102585,飯綱山,X,O,X,,16594,
102586,篠山,X,O,X,,7632,
102587,小坂山,X,O,X,,16598,
102588,有明山,X,O,X,,16595,
102589,大峯山,X,O,X,,16596,
102590,薬師山,X,O,X,,16599,
102591,妻女山,X,O,O,,16600,妻女山
102592,象山,X,O,X,,16601,
102593,高遠山,X,O,X,,16602,
102594,ノロシ山,X,O,X,,1223,
102595,皆神山,X,O,O,,16621,皆神山
102596,尼巌山,X,O,X,,16615,
102597,奇妙山,X,O,X,,16616,
102598,一重山,X,O,X,,16603,
102599,保基谷岳,X,O,X,,16604,
102600,熊窪山,X,O,X,,16605,
102601,梯子山,X,O,X,,16606,
102602,堀切山,X,O,X,,16607,
102603,大松山,X,O,X,,16587,
102604,奇妙山,X,O,O,,16588,四阿山
102607,浦倉山,X,O,O,,503,四阿山
102608,茨木山,X,O,O,,7955,四阿山
102609,上砥草山,X,O,O,,16608,四阿山
102610,的岩山,X,O,X,,16609,
102611,天狗塚,X,X,X,,,
102612,金毘羅山,X,O,X,,16610,
102613,馬見塚,X,X,X,,,
102614,丸岩,X,X,O,,,丸岩城
102615,菅峰,X,X,X,,,
102616,王城山,X,O,X,,16620,
102617,高間山,X,O,X,,16612,
102618,薬師岳,X,O,X,,16611,
102619,岩櫃山,X,O,O,,15917,岩櫃山
102620,吾嬬山,X,O,X,,16613,
102621,飯ノ山,X,X,X,,,
102622,小野子山,X,O,O,,14271,小野子山
102623,雨乞山,X,O,X,,14307,
102625,小虫倉,X,X,X,,,
102626,陣場平山,X,O,X,,16617,
102627,茶臼山,X,O,O,,16618,長野市茶臼山動物園
102628,旭山,X,O,X,,16619,
102629,妙徳山,X,O,X,,16638,
102630,明覚山,X,O,X,,16623,
102631,臥竜山,X,O,X,,16624,
102632,紫子萩山,X,O,X,,16625,
102633,奈良山,X,O,X,,16626,
102634,米子山,X,O,O,,16627,四阿山
102635,悪婆山,X,O,X,,16628,
102636,大平山,X,X,X,,,
102637,破風岳,X,O,X,,8163,
102638,土鍋山,X,O,X,,16642,
102639,黒湯山,X,O,X,,16631,
102640,御飯岳,X,O,X,,8180,
102642,万座山,X,O,O,,16632,草津白根山
102643,鷹ノ巣山,X,O,O,,16633,鷹ノ巣山
102644,米無山,X,O,X,,16634,
102645,青葉山,X,O,X,,16635,
102646,松岩山,X,O,X,,8136,
102647,有笠山,X,O,X,,16636,
102648,高田山,X,O,X,,16645,
102649,蟻川岳,X,O,X,,16637,
102651,嵩山,X,O,X,,9627,
102652,長見山,X,O,X,,16639,
102653,十二ヶ岳,X,O,O,,16644,十二ヶ岳
102654,破風山,X,O,X,,16640,
102656,破風山,X,O,X,,16643,
102657,金岳,X,O,X,,16641,
102658,簑山,X,O,X,,16646,
102659,登谷山,X,O,X,,16666,
102660,大霧山,X,O,O,,15404,大霧山
102661,観音山,X,O,X,,16647,
102662,都幾山,X,O,X,,16648,
102664,笠山,X,O,O,,15349,笠山 (埼玉県)
102665,官ノ倉山,X,O,O,,16665,官ノ倉山
102666,金勝山,X,O,X,,706,
102667,田ノ原冠山,X,O,X,,16652,
102668,大立山,X,O,X,,16653,
102669,富士山,X,O,X,,16654,
102670,物見山,X,O,O,,5867,物見山 (埼玉県東松山市)
102671,正山,X,O,X,,7751,
102672,堂山,X,O,X,,16655,
102673,愛宕山,X,O,X,,16656,
102674,雷電山,X,O,X,,16657,
102675,大平山,X,O,X,,16667,
102676,大峰山,X,O,X,,16658,
102677,仙元山,X,O,O,,5868,仙元山
102678,島ノ星山,X,O,X,,16659,
102679,桜山,X,O,X,,16660,
102680,不動山,X,O,O,,16662,不動山古墳
102681,神山,X,O,X,,16661,
102684,城峯山,X,O,O,,16681,城峯山
102685,宝登山,X,O,O,,16686,宝登山
102686,押ノ背戸山,X,X,X,,,
102687,陣見山,X,O,X,,2397,
102688,鐘撞堂山,X,O,X,,2394,
102689,釜伏山,X,O,O,,16685,釜伏山
102690,車山,X,O,X,,16669,
102691,高根山,X,O,X,,16670,
102692,観音山,X,O,X,,16671,
102693,庚申山,X,O,O,,16672,庚申山総合公園
102694,鳶ノ子山,X,X,X,,,
102695,子王山,X,O,X,,16674,
102696,御嶽山,X,O,X,,16664,
102697,浅見山,X,O,X,,3412,
102698,諏訪山,X,O,X,,16676,
102699,山崎山,X,O,X,,16677,
102700,一ノ丸,X,X,X,,,
102701,津ノ目山,X,X,X,,,
102702,草ノ城山,X,O,X,,16675,
102703,権現山,X,O,X,,16680,
102704,浅間山,X,X,X,,,
102705,妙義山,X,O,X,,16649,
102706,岩船山,X,O,O,,14213,岩船山
102707,三毳山,X,O,O,,16695,三毳山
102708,鯛ノ巣山,X,O,X,,16682,
102709,鹿田山・八王子山,X,O,X,,16683,
102710,天神山,X,O,O,,11458,太田天神山古墳
102711,琴平山,X,O,X,,16684,
102712,荒神山,X,O,X,,16690,
102713,茶臼山,X,O,X,,16691,
102715,深高山,X,O,X,,16694,
102716,石尊山,X,O,X,,14847,
102717,行道山,X,O,X,,14848,
102718,大岩山,X,O,X,,16693,
102719,両崖山,X,O,O,,16696,両崖山
102720,三床山,X,O,X,,16697,
102721,諏訪岳,X,O,X,,16692,
102722,中山,X,O,X,,16687,
102723,唐沢山,X,O,X,,16688,
102724,東山,X,O,X,,16689,
102725,山ノ神山,X,O,X,,16699,
102726,錦着山,X,O,X,,16700,
102727,芝塚山,X,O,X,,16701,
102728,太平山,X,O,O,,16730,太平山 (栃木県)
102729,晃石山,X,O,O,,16731,晃石山
102730,中山,X,O,X,,16702,
102731,馬不入山,X,O,X,,14434,
102732,磯山,X,O,X,,16703,
102733,上ノ山,X,O,X,,16704,
102734,十二山,X,O,X,,16705,
102735,愛宕山,X,O,X,,16706,
102736,城山,X,O,X,,16707,
102737,橘山,X,O,O,,16708,赤城山
102738,十二山,X,O,X,,16709,
102739,九十九山,X,O,O,,16710,九十九山
102740,荒神山,X,O,X,,3518,
102741,鳴神山,X,O,O,,16732,鳴神山
102742,原大谷ノ峯,X,X,O,,,益原駅
102743,大形山,X,O,O,,7645,吾妻山 (桐生市)
102744,城山,X,O,X,,16711,
102745,神ノ上山,X,O,X,,16729,
102746,吾妻山,X,O,X,,4010,
102747,物見山,X,O,X,,16713,
102748,多高山,X,O,X,,16727,
102749,仙人ヶ岳,X,O,O,,16724,仙人ヶ岳
102750,赤雪山,X,O,X,,16723,
102751,愛宕山,X,O,X,,16714,
102752,大鳥屋山,X,O,X,,16712,
102753,三峰山,X,O,X,,16725,
102754,唐沢山,X,O,X,,16715,
102755,不動岳,X,O,X,,16716,
102756,金原山,X,O,X,,16717,
102758,大倉山,X,O,X,,16719,
102757,アド山,X,O,X,,16718,
102759,谷倉山,X,O,O,,16726,谷倉山
102760,城山,X,O,X,,16720,
102761,高ノ峰,X,X,X,,,
102762,大峯山,X,O,X,,16721,
102763,小黒檜山,X,O,O,,16722,赤城山
102765,駒ヶ岳,X,O,X,,16561,
102768,長七郎山,X,O,O,,16562,大沼 (赤城山)
102766,鈴ヶ岳,X,O,O,,3752,赤城山
102769,荒山,X,O,X,,16589,
102770,鍋割山,X,O,O,,3785,赤城山
102771,栗生山,X,O,O,,3519,栗生山
102772,椀名条山,X,O,X,,3494,
102774,根本山,X,O,O,,15201,根本山
102773,氷室山,X,O,X,,3495,
102775,十二山,X,O,O,,3465,宝生山
102776,三境山,X,O,O,,16734,根本山
102777,熊鷹山,X,O,O,,3516,根本山
102778,丸岩岳,X,O,X,,3473,
102780,野峰,X,X,X,,,
102779,奈良部山,X,O,O,,16735,奈良部山
102783,尾出山,X,O,X,,16755,
102782,谷倉山,X,O,O,,16737,谷倉山
102784,高原山,X,O,X,,16756,
102785,高谷山,X,O,X,,16738,
102787,二股山,X,O,X,,16743,
102786,不動岳,X,O,X,,14088,
102788,岩山・一番岩,X,O,X,,16750,
102789,三峰山,X,O,X,,1379,
102790,茂呂山,X,O,X,,16739,
102791,糠塚山,X,O,X,,16740,
102793,小法師岳,X,O,X,,16741,
102794,二子山,X,O,X,,16742,
102795,備前楯山,X,O,O,,3187,足尾銅山
102796,巣神山,X,O,X,,16744,
102797,勝雲山,X,O,X,,16745,
102798,石倉山,X,O,X,,16747,
102799,地蔵岳,X,O,X,,3137,
102800,大萱山,X,O,X,,16749,
102803,笹目倉山,X,O,X,,16753,
102802,石裂山,X,O,O,,16754,石裂山
102804,石尊山,X,O,X,,16757,
102805,鳴蟲山,X,O,X,,16761,
102806,半蔵山,X,O,O,,16758,鞍掛山 (栃木県)
102807,馬ノ山,X,O,O,,16759,馬ノ山
102808,兜山,X,O,X,,14341,
102809,黒戸山,X,O,X,,9447,
102811,鞍掛山,X,O,O,,9598,鞍掛山 (栃木県)
102810,笠松山,X,O,O,,16760,笠松山
102813,雲雀鳥屋,X,X,O,,,雲雀鳥屋
102812,天狗鳥屋,X,O,O,,9623,鞍掛山 (栃木県)
102815,赤岩山,X,O,X,,9624,
102814,古賀志山,X,O,O,,9458,鞍掛山 (栃木県)
102817,鳥ノ子山,X,O,X,,16762,
102816,多気山,X,O,O,,9599,多気山
